,lat,long,RA,dec,vlos,dist,time_strip
28575,-27.6963313438709,11.507066843028706,299.976902942422,-28.75719721504399,163.04622592958808,27.659980765286907,0.0
28576,-27.698683911575667,11.492711668606704,299.97514704872174,-28.768299175838294,183.47563931822296,27.659857506643494,0.0
28577,-27.691888318831193,11.533333606714947,299.9799666404856,-28.736843640188933,181.56799205887157,27.628253916414796,0.0
28578,-27.717253225486296,11.51052086898402,300.0010543658649,-28.760031331233257,129.23555566992894,27.637608962368397,0.0
28579,-27.730128986340322,11.524557267507788,300.01952703621174,-28.753064204853857,178.57913508072556,27.644117979619814,0.0
28580,-27.743753000198033,11.522069628753263,300.03381900306744,-28.758371526752615,180.468809613224,27.62625724761641,0.0
28581,-27.743611971410974,11.53352606011727,300.0371328887145,-28.749958292037512,247.4443065458783,27.629748830928715,0.0
28582,-27.720322583976618,11.557610379328086,300.0187185745835,-28.726375945344287,206.92392647060277,27.648207832226586,0.0
28583,-27.749278880707386,11.587370390842484,300.0596991921314,-28.712030502112203,237.71024376266564,27.655570436000648,0.0
28584,-27.737552878960866,11.55488064681572,300.0369119299463,-28.73278925309993,120.26436073503655,27.635034839649517,0.0
28585,-27.750039322502253,11.5480948894894,300.0486422396693,-28.740950525267802,219.7483944464248,27.63730088654796,0.0
28586,-27.74341748138762,11.557443417186521,300.04416282947784,-28.732417565021024,206.24001423611287,27.635097222818814,0.0
28587,-27.715365938508196,11.570225267618879,300.01707308041773,-28.715875991596835,139.17985817683098,27.632055274935702,0.0
28588,-27.771039526591572,11.559151515798034,300.07517686112215,-28.738242339455557,212.83441347463693,27.64569545626693,0.0
28589,-27.79904581092338,11.57939709012404,300.1122239050922,-28.73060737900608,190.05645636569312,27.645466514421347,0.0
28590,-27.77022560518936,11.584493433251492,300.081948538674,-28.719502487881375,220.28067854842305,27.639682139890375,0.0
28591,-27.774556632833047,11.531688284458328,300.0707512543785,-28.75922089112704,190.5461983641929,27.660443591553165,0.0
28592,-27.800489336654625,11.530651158879472,300.09908250872724,-28.766608596989236,185.89042005118742,27.66016848098443,0.0
28593,-27.799684123443278,11.499890833280059,300.0888977082561,-28.788881782822582,178.19432114173645,27.64735296399186,0.0
28594,-27.780983248406418,11.547497847756233,300.08263136585384,-28.749307224862758,203.67253526467655,27.632237234191763,0.0
28595,-27.824912589305722,11.531411402092992,300.1262938007354,-28.772291367036136,183.45832722286244,27.625916481519663,0.0
28596,-27.810010329482026,11.545057415373238,300.11395298614616,-28.75851270691543,238.48233797276117,27.640058041147192,0.0
28597,-27.83148977358523,11.53967227966234,300.13605440242674,-28.76793454033846,142.75420227094915,27.634184510804232,0.0
28598,-27.816733837188828,11.505272126970246,300.10936384368273,-28.789302254801193,175.53467424140058,27.656698026178407,0.0
28599,-27.82760901481636,11.542150321846998,300.13251529327056,-28.765132891262652,159.2477722333974,27.658897228221917,0.0
28600,-27.844441270316878,11.538542549454688,300.1500225997713,-28.7720659500638,244.60884582080274,27.65127579341171,0.0
28601,-27.82682466071469,11.588325016175862,300.1455943120703,-28.73118603810278,167.6305541627859,27.64546549640504,0.0
28602,-27.818828892743447,11.569176976947112,300.13098014934695,-28.74313791478162,158.2622439961457,27.61094685048737,0.0
28603,-27.829573748259612,11.564917150054146,300.14156029632505,-28.748997339142,171.19077765279087,27.61045048225024,0.0
28604,-27.836867193290566,11.597142883249084,300.1593463874604,-28.727308238442035,205.3609724003802,27.613584017240402,0.0
28605,-27.819353625649146,11.594536061247158,300.1392218229819,-28.72473510192696,162.99314834778696,27.603879269650584,0.0
28606,-27.829130075215886,11.586367203363892,300.1475485986864,-28.733206525639204,194.82608576522165,27.594676545403676,0.0
